# RANKED CANDIDATE transport rows derived from the OSRS cache by generateTransportRows.
# NOT active. Review, then move rows into transport-overrides.tsv to use them.
#
# Sorted by detour pain, highest first. Every row below is still only a
# candidate: Route A live mismatch proof is required before merge.
# rank=1 detour=>512 routeA=missing edge=2809,9313,0 N name=Ancient Gate
BASELINE	1886,5032,0	1886,5033,0	Open Door	1
# rank=142 detour=>512 routeA=missing edge=1890,5019,0 E name=Door
BASELINE	1891,5019,0	1890,5019,0	Open Door	1
BASELINE	1890,5019,0	1891,5019,0	Open Door	1
# rank=143 detour=>512 routeA=missing edge=2033,4636,0 E name=Door
BASELINE	2034,4636,0	2033,4636,0	Open Door	1
BASELINE	2033,4636,0	2034,4636,0	Open Door	1
# rank=144 detour=>512 routeA=missing edge=2037,4633,0 N name=Door
BASELINE	2037,4633,0	2037,4634,0	Open Door	1
BASELINE	2037,4634,0	2037,4633,0	Open Door	1
# rank=145 detour=>512 routeA=missing edge=2042,4633,0 N name=Door
BASELINE	2042,4633,0	2042,4634,0	Open Door	1
BASELINE	2042,4634,0	2042,4633,0	Open Door	1
# rank=146 detour=>512 routeA=missing edge=2191,4950,1 E name=Door
BASELINE	2191,4950,1	2192,4950,1	Open Door	1
BASELINE	2192,4950,1	2191,4950,1	Open Door	1
# rank=147 detour=>512 routeA=missing edge=2191,4958,0 E name=Door
BASELINE	2191,4958,0	2192,4958,0	Open Door	1
BASELINE	2192,4958,0	2191,4958,0	Open Door	1
# rank=148 detour=>512 routeA=missing edge=2191,4958,1 E name=Door
BASELINE	2191,4958,1	2192,4958,1	Open Door	1
BASELINE	2192,4958,1	2191,4958,1	Open Door	1
# rank=149 detour=>512 routeA=missing edge=2198,4943,1 N name=Door
BASELINE	2198,4943,1	2198,4944,1	Open Door	1
BASELINE	2198,4944,1	2198,4943,1	Open Door	1
# rank=150 detour=>512 routeA=missing edge=2217,4943,1 N name=Door
BASELINE	2217,4943,1	2217,4944,1	Open Door	1
BASELINE	2217,4944,1	2217,4943,1	Open Door	1
# rank=151 detour=>512 routeA=missing edge=2223,4950,1 E name=Door
BASELINE	2224,4950,1	2223,4950,1	Open Door	1
BASELINE	2223,4950,1	2224,4950,1	Open Door	1
# rank=152 detour=>512 routeA=missing edge=2223,4958,0 E name=Door
BASELINE	2224,4958,0	2223,4958,0	Open Door	1
BASELINE	2223,4958,0	2224,4958,0	Open Door	1
# rank=153 detour=>512 routeA=missing edge=2223,4958,1 E name=Door
BASELINE	2224,4958,1	2223,4958,1	Open Door	1
BASELINE	2223,4958,1	2224,4958,1	Open Door	1
# rank=154 detour=>512 routeA=missing edge=2319,3677,0 N name=Door
BASELINE	2319,3677,0	2319,3678,0	Open Door	1
BASELINE	2319,3678,0	2319,3677,0	Open Door	1
# rank=155 detour=>512 routeA=missing edge=2319,3689,0 N name=Door
BASELINE	2319,3690,0	2319,3689,0	Open Door	1
BASELINE	2319,3689,0	2319,3690,0	Open Door	1
# rank=156 detour=>512 routeA=missing edge=2321,3667,0 E name=Door
BASELINE	2322,3667,0	2321,3667,0	Open Door	1
BASELINE	2321,3667,0	2322,3667,0	Open Door	1
# rank=157 detour=>512 routeA=missing edge=2326,3671,0 N name=Door
BASELINE	2326,3672,0	2326,3671,0	Open Door	1
BASELINE	2326,3671,0	2326,3672,0	Open Door	1
# rank=158 detour=>512 routeA=missing edge=2337,3675,0 E name=Door
BASELINE	2337,3675,0	2338,3675,0	Open Door	1
BASELINE	2338,3675,0	2337,3675,0	Open Door	1
# rank=159 detour=>512 routeA=missing edge=2339,3800,0 N name=Door
BASELINE	2339,3801,0	2339,3800,0	Open Door	1
BASELINE	2339,3800,0	2339,3801,0	Open Door	1
# rank=160 detour=>512 routeA=missing edge=2351,3679,0 E name=Door
BASELINE	2351,3679,0	2352,3679,0	Open Door	1
BASELINE	2352,3679,0	2351,3679,0	Open Door	1
# rank=161 detour=>512 routeA=missing edge=2398,5542,0 E name=Door
BASELINE	2399,5542,0	2398,5542,0	Open Door	1
BASELINE	2398,5542,0	2399,5542,0	Open Door	1
# rank=162 detour=>512 routeA=missing edge=2442,3183,0 N name=Door
BASELINE	2442,3183,0	2442,3184,0	Open Door	1
BASELINE	2442,3184,0	2442,3183,0	Open Door	1
# rank=163 detour=>512 routeA=missing edge=2502,3250,0 N name=Door
BASELINE	2502,3250,0	2502,3251,0	Open Door	1
BASELINE	2502,3251,0	2502,3250,0	Open Door	1
# rank=164 detour=>512 routeA=missing edge=2515,9575,0 N name=Door
BASELINE	2515,9575,0	2515,9576,0	Open Door	1
BASELINE	2515,9576,0	2515,9575,0	Open Door	1
# rank=165 detour=>512 routeA=missing edge=2538,9097,1 E name=Door
BASELINE	2539,9097,1	2538,9097,1	Open Door	1
BASELINE	2538,9097,1	2539,9097,1	Open Door	1
# rank=166 detour=>512 routeA=missing edge=2540,9900,0 N name=Door
BASELINE	2540,9900,0	2540,9901,0	Open Door	1
BASELINE	2540,9901,0	2540,9900,0	Open Door	1
# rank=167 detour=>512 routeA=missing edge=2542,9125,1 N name=Door
BASELINE	2542,9126,1	2542,9125,1	Open Door	1
BASELINE	2542,9125,1	2542,9126,1	Open Door	1
# rank=168 detour=>512 routeA=missing edge=2542,9892,0 N name=Door
BASELINE	2542,9892,0	2542,9893,0	Open Door	1
BASELINE	2542,9893,0	2542,9892,0	Open Door	1
# rank=169 detour=>512 routeA=missing edge=2546,3325,1 E name=Door
BASELINE	2547,3325,1	2546,3325,1	Open Door	1
BASELINE	2546,3325,1	2547,3325,1	Open Door	1
# rank=170 detour=>512 routeA=missing edge=2551,3320,0 N name=Door
BASELINE	2551,3320,0	2551,3321,0	Open Door	1
BASELINE	2551,3321,0	2551,3320,0	Open Door	1
# rank=171 detour=>512 routeA=missing edge=2551,3327,0 N name=Door
BASELINE	2551,3328,0	2551,3327,0	Open Door	1
BASELINE	2551,3327,0	2551,3328,0	Open Door	1
# rank=172 detour=>512 routeA=missing edge=2564,3356,0 E name=Door
BASELINE	2565,3356,0	2564,3356,0	Open Door	1
BASELINE	2564,3356,0	2565,3356,0	Open Door	1
# rank=173 detour=>512 routeA=missing edge=2566,5192,0 E name=Door
BASELINE	2567,5192,0	2566,5192,0	Open Door	1
BASELINE	2566,5192,0	2567,5192,0	Open Door	1
# rank=174 detour=>512 routeA=missing edge=2566,5198,0 E name=Door
BASELINE	2567,5198,0	2566,5198,0	Open Door	1
BASELINE	2566,5198,0	2567,5198,0	Open Door	1
# rank=175 detour=>512 routeA=missing edge=2572,3287,1 N name=Door
BASELINE	2572,3288,1	2572,3287,1	Open Door	1
BASELINE	2572,3287,1	2572,3288,1	Open Door	1
# rank=176 detour=>512 routeA=missing edge=2572,3305,1 N name=Door
BASELINE	2572,3305,1	2572,3306,1	Open Door	1
BASELINE	2572,3306,1	2572,3305,1	Open Door	1
# rank=177 detour=>512 routeA=missing edge=2576,5192,0 E name=Door
BASELINE	2576,5192,0	2577,5192,0	Open Door	1
BASELINE	2577,5192,0	2576,5192,0	Open Door	1
# rank=178 detour=>512 routeA=missing edge=2576,5198,0 E name=Door
BASELINE	2576,5198,0	2577,5198,0	Open Door	1
BASELINE	2577,5198,0	2576,5198,0	Open Door	1
# rank=179 detour=>512 routeA=missing edge=2579,4455,0 N name=Door
BASELINE	2579,4455,0	2579,4456,0	Open Door	1
BASELINE	2579,4456,0	2579,4455,0	Open Door	1
# rank=180 detour=>512 routeA=missing edge=2579,5278,0 N name=Door
BASELINE	2579,5278,0	2579,5279,0	Pass Door	1
BASELINE	2579,5279,0	2579,5278,0	Pass Door	1
# rank=181 detour=>512 routeA=missing edge=2579,5288,0 N name=Door
BASELINE	2579,5288,0	2579,5289,0	Pass Door	1
BASELINE	2579,5289,0	2579,5288,0	Pass Door	1
# rank=182 detour=>512 routeA=missing edge=2579,5298,0 N name=Door
BASELINE	2579,5298,0	2579,5299,0	Pass Door	1
BASELINE	2579,5299,0	2579,5298,0	Pass Door	1
# rank=183 detour=>512 routeA=missing edge=2581,9120,1 E name=Door
BASELINE	2582,9120,1	2581,9120,1	Open Door	1
BASELINE	2581,9120,1	2582,9120,1	Open Door	1
# rank=184 detour=>512 routeA=missing edge=2584,3141,0 E name=Door
BASELINE	2585,3141,0	2584,3141,0	Open Door	1
BASELINE	2584,3141,0	2585,3141,0	Open Door	1
# rank=185 detour=>512 routeA=missing edge=2587,5278,0 N name=Door
BASELINE	2587,5278,0	2587,5279,0	Pass Door	1
BASELINE	2587,5279,0	2587,5278,0	Pass Door	1
# rank=186 detour=>512 routeA=missing edge=2587,5288,0 N name=Door
BASELINE	2587,5288,0	2587,5289,0	Pass Door	1
BASELINE	2587,5289,0	2587,5288,0	Pass Door	1
# rank=187 detour=>512 routeA=missing edge=2587,5298,0 N name=Door
BASELINE	2587,5298,0	2587,5299,0	Pass Door	1
BASELINE	2587,5299,0	2587,5298,0	Pass Door	1
# rank=188 detour=>512 routeA=missing edge=2594,3266,0 N name=Door
BASELINE	2594,3266,0	2594,3267,0	Open Door	1
BASELINE	2594,3267,0	2594,3266,0	Open Door	1
# rank=189 detour=>512 routeA=missing edge=2599,5288,0 N name=Door
BASELINE	2599,5288,0	2599,5289,0	Pass Door	1
BASELINE	2599,5289,0	2599,5288,0	Pass Door	1
# rank=190 detour=>512 routeA=missing edge=2599,5298,0 N name=Door
BASELINE	2599,5298,0	2599,5299,0	Pass Door	1
BASELINE	2599,5299,0	2599,5298,0	Pass Door	1
# rank=191 detour=>512 routeA=missing edge=2602,5278,0 N name=Door
BASELINE	2602,5278,0	2602,5279,0	Pass Door	1
BASELINE	2602,5279,0	2602,5278,0	Pass Door	1
# rank=192 detour=>512 routeA=missing edge=2606,9892,0 N name=Door
BASELINE	2606,9892,0	2606,9893,0	Open Door	1
BASELINE	2606,9893,0	2606,9892,0	Open Door	1
# rank=193 detour=>512 routeA=missing edge=2607,5288,0 N name=Door
BASELINE	2607,5288,0	2607,5289,0	Pass Door	1
BASELINE	2607,5289,0	2607,5288,0	Pass Door	1
# rank=194 detour=>512 routeA=missing edge=2607,5298,0 N name=Door
BASELINE	2607,5298,0	2607,5299,0	Pass Door	1
BASELINE	2607,5299,0	2607,5298,0	Pass Door	1
# rank=195 detour=>512 routeA=missing edge=2610,3316,0 E name=Door
BASELINE	2610,3316,0	2611,3316,0	Open Door	1
BASELINE	2611,3316,0	2610,3316,0	Open Door	1
# rank=196 detour=>512 routeA=missing edge=2617,3171,0 N name=Door
BASELINE	2617,3171,0	2617,3172,0	Open Door	1
BASELINE	2617,3172,0	2617,3171,0	Open Door	1
# rank=197 detour=>512 routeA=missing edge=2631,3666,0 N name=Door
BASELINE	2631,3667,0	2631,3666,0	Open Door	1
BASELINE	2631,3666,0	2631,3667,0	Open Door	1
# rank=198 detour=>512 routeA=missing edge=2633,3323,0 E name=Door
BASELINE	2634,3323,0	2633,3323,0	Open Door	1
BASELINE	2633,3323,0	2634,3323,0	Open Door	1
# rank=199 detour=>512 routeA=missing edge=2635,3321,0 N name=Door
BASELINE	2635,3321,0	2635,3322,0	Open Door	1
BASELINE	2635,3322,0	2635,3321,0	Open Door	1
# rank=200 detour=>512 routeA=missing edge=2636,3666,0 N name=Door
BASELINE	2636,3667,0	2636,3666,0	Open Door	1
BASELINE	2636,3666,0	2636,3667,0	Open Door	1
# rank=201 detour=>512 routeA=missing edge=2639,10382,0 E name=Door
BASELINE	2640,10382,0	2639,10382,0	Open Door	1
BASELINE	2639,10382,0	2640,10382,0	Open Door	1
# rank=202 detour=>512 routeA=missing edge=2643,10417,0 N name=Door
BASELINE	2643,10418,0	2643,10417,0	Open Door	1
BASELINE	2643,10417,0	2643,10418,0	Open Door	1
# rank=203 detour=>512 routeA=missing edge=2646,9870,0 N name=Door
BASELINE	2646,9870,0	2646,9871,0	Open Door	1
BASELINE	2646,9871,0	2646,9870,0	Open Door	1
# rank=204 detour=>512 routeA=missing edge=2648,9185,1 N name=Door
BASELINE	2648,9185,1	2648,9186,1	Open Door	1
BASELINE	2648,9186,1	2648,9185,1	Open Door	1
# rank=205 detour=>512 routeA=missing edge=2648,9857,0 N name=Door
BASELINE	2648,9857,0	2648,9858,0	Open Door	1
BASELINE	2648,9858,0	2648,9857,0	Open Door	1
# rank=206 detour=>512 routeA=missing edge=2657,3496,0 N name=Door
BASELINE	2657,3496,0	2657,3497,0	Open Door	1
BASELINE	2657,3497,0	2657,3496,0	Open Door	1
# rank=207 detour=>512 routeA=missing edge=2662,10396,0 E name=Door
BASELINE	2662,10396,0	2663,10396,0	Open Door	1
BASELINE	2663,10396,0	2662,10396,0	Open Door	1
# rank=208 detour=>512 routeA=missing edge=2665,9663,0 N name=Door
BASELINE	2665,9663,0	2665,9664,0	Open Door	1
BASELINE	2665,9664,0	2665,9663,0	Open Door	1
# rank=209 detour=>512 routeA=missing edge=2666,3683,0 E name=Door
BASELINE	2667,3683,0	2666,3683,0	Open Door	1
BASELINE	2666,3683,0	2667,3683,0	Open Door	1
# rank=210 detour=>512 routeA=missing edge=2666,9189,1 N name=Door
BASELINE	2666,9189,1	2666,9190,1	Open Door	1
BASELINE	2666,9190,1	2666,9189,1	Open Door	1
# rank=211 detour=>512 routeA=missing edge=2674,3303,0 N name=Door
BASELINE	2674,3304,0	2674,3303,0	Open Door	1
BASELINE	2674,3303,0	2674,3304,0	Open Door	1
# rank=212 detour=>512 routeA=missing edge=2674,3305,0 N name=Door
BASELINE	2674,3305,0	2674,3306,0	Open Door	1
BASELINE	2674,3306,0	2674,3305,0	Open Door	1
# rank=213 detour=>512 routeA=missing edge=2694,5292,0 N name=Door
BASELINE	2694,5293,0	2694,5292,0	Open Door	1
BASELINE	2694,5292,0	2694,5293,0	Open Door	1
# rank=214 detour=>512 routeA=missing edge=2696,5324,1 E name=Door
BASELINE	2696,5324,1	2697,5324,1	Open Door	1
BASELINE	2697,5324,1	2696,5324,1	Open Door	1
# rank=215 detour=>512 routeA=missing edge=2697,5336,1 N name=Door
BASELINE	2697,5336,1	2697,5337,1	Open Door	1
BASELINE	2697,5337,1	2697,5336,1	Open Door	1
# rank=216 detour=>512 routeA=missing edge=2697,5343,1 E name=Door
BASELINE	2697,5343,1	2698,5343,1	Open Door	1
BASELINE	2698,5343,1	2697,5343,1	Open Door	1
# rank=217 detour=>512 routeA=missing edge=2698,5288,1 N name=Door
BASELINE	2698,5289,1	2698,5288,1	Open Door	1
BASELINE	2698,5288,1	2698,5289,1	Open Door	1
# rank=218 detour=>512 routeA=missing edge=2698,5299,1 N name=Door
BASELINE	2698,5300,1	2698,5299,1	Open Door	1
BASELINE	2698,5299,1	2698,5300,1	Open Door	1
# rank=219 detour=>512 routeA=missing edge=2699,5297,0 E name=Door
BASELINE	2699,5297,0	2700,5297,0	Open Door	1
BASELINE	2700,5297,0	2699,5297,0	Open Door	1
# rank=220 detour=>512 routeA=missing edge=2699,5317,1 E name=Door
BASELINE	2699,5317,1	2700,5317,1	Open Door	1
BASELINE	2700,5317,1	2699,5317,1	Open Door	1
# rank=221 detour=>512 routeA=missing edge=2700,5262,0 E name=Door
BASELINE	2700,5262,0	2701,5262,0	Open Door	1
BASELINE	2701,5262,0	2700,5262,0	Open Door	1
# rank=222 detour=>512 routeA=missing edge=2701,5317,0 E name=Door
BASELINE	2702,5317,0	2701,5317,0	Open Door	1
BASELINE	2701,5317,0	2702,5317,0	Open Door	1
# rank=223 detour=>512 routeA=missing edge=2701,5331,0 E name=Door
BASELINE	2702,5331,0	2701,5331,0	Open Door	1
BASELINE	2701,5331,0	2702,5331,0	Open Door	1
# rank=224 detour=>512 routeA=missing edge=2701,5354,1 N name=Door
BASELINE	2701,5354,1	2701,5355,1	Open Door	1
BASELINE	2701,5355,1	2701,5354,1	Open Door	1
# rank=225 detour=>512 routeA=missing edge=2706,5265,0 E name=Door
BASELINE	2706,5265,0	2707,5265,0	Open Door	1
BASELINE	2707,5265,0	2706,5265,0	Open Door	1
# rank=226 detour=>512 routeA=missing edge=2708,5362,0 E name=Door
BASELINE	2709,5362,0	2708,5362,0	Open Door	1
BASELINE	2708,5362,0	2709,5362,0	Open Door	1
# rank=227 detour=>512 routeA=missing edge=2712,3283,0 E name=Door
BASELINE	2713,3283,0	2712,3283,0	Open Door	1
BASELINE	2712,3283,0	2713,3283,0	Open Door	1
# rank=228 detour=>512 routeA=missing edge=2717,3274,0 E name=Door
BASELINE	2718,3274,0	2717,3274,0	Open Door	1
BASELINE	2717,3274,0	2718,3274,0	Open Door	1
# rank=229 detour=>512 routeA=missing edge=2719,9671,0 N name=Door
BASELINE	2719,9671,0	2719,9672,0	Open Door	1
BASELINE	2719,9672,0	2719,9671,0	Open Door	1
# rank=230 detour=>512 routeA=missing edge=2722,9671,0 N name=Door
BASELINE	2722,9671,0	2722,9672,0	Open Door	1
BASELINE	2722,9672,0	2722,9671,0	Open Door	1
# rank=231 detour=>512 routeA=missing edge=2723,3275,0 N name=Door
BASELINE	2723,3276,0	2723,3275,0	Open Door	1
BASELINE	2723,3275,0	2723,3276,0	Open Door	1
# rank=232 detour=>512 routeA=missing edge=2723,9710,0 N name=Door
BASELINE	2723,9711,0	2723,9710,0	Open Door	1
BASELINE	2723,9710,0	2723,9711,0	Open Door	1
# rank=233 detour=>512 routeA=missing edge=2727,9690,0 E name=Door
BASELINE	2727,9690,0	2728,9690,0	Open Door	1
BASELINE	2728,9690,0	2727,9690,0	Open Door	1
# rank=234 detour=>512 routeA=missing edge=2729,3276,0 E name=Door
BASELINE	2729,3276,0	2730,3276,0	Open Door	1
BASELINE	2730,3276,0	2729,3276,0	Open Door	1
# rank=235 detour=>512 routeA=missing edge=2730,3292,0 E name=Door
BASELINE	2730,3292,0	2731,3292,0	Open Door	1
BASELINE	2731,3292,0	2730,3292,0	Open Door	1
# rank=236 detour=>512 routeA=missing edge=2730,5354,0 E name=Door
BASELINE	2730,5354,0	2731,5354,0	Open Door	1
BASELINE	2731,5354,0	2730,5354,0	Open Door	1
# rank=237 detour=>512 routeA=missing edge=2733,5362,1 N name=Door
BASELINE	2733,5363,1	2733,5362,1	Open Door	1
BASELINE	2733,5362,1	2733,5363,1	Open Door	1
# rank=238 detour=>512 routeA=missing edge=2734,3295,0 N name=Door
BASELINE	2734,3296,0	2734,3295,0	Open Door	1
BASELINE	2734,3295,0	2734,3296,0	Open Door	1
# rank=239 detour=>512 routeA=missing edge=2736,5285,1 E name=Door
BASELINE	2737,5285,1	2736,5285,1	Open Door	1
BASELINE	2736,5285,1	2737,5285,1	Open Door	1
# rank=240 detour=>512 routeA=missing edge=2736,5291,0 E name=Door
BASELINE	2737,5291,0	2736,5291,0	Open Door	1
BASELINE	2736,5291,0	2737,5291,0	Open Door	1
# rank=241 detour=>512 routeA=missing edge=2736,5295,1 E name=Door
BASELINE	2737,5295,1	2736,5295,1	Open Door	1
BASELINE	2736,5295,1	2737,5295,1	Open Door	1
# rank=242 detour=>512 routeA=missing edge=2736,5353,1 N name=Door
BASELINE	2736,5353,1	2736,5354,1	Open Door	1
BASELINE	2736,5354,1	2736,5353,1	Open Door	1
# rank=243 detour=>512 routeA=missing edge=2737,5264,0 E name=Door
BASELINE	2738,5264,0	2737,5264,0	Open Door	1
BASELINE	2737,5264,0	2738,5264,0	Open Door	1
# rank=244 detour=>512 routeA=missing edge=2739,5338,1 E name=Door
BASELINE	2740,5338,1	2739,5338,1	Open Door	1
BASELINE	2739,5338,1	2740,5338,1	Open Door	1
# rank=245 detour=>512 routeA=missing edge=2740,5327,1 N name=Door
BASELINE	2740,5327,1	2740,5328,1	Open Door	1
BASELINE	2740,5328,1	2740,5327,1	Open Door	1
# rank=246 detour=>512 routeA=missing edge=2740,5331,0 N name=Door
BASELINE	2740,5332,0	2740,5331,0	Open Door	1
BASELINE	2740,5331,0	2740,5332,0	Open Door	1
# rank=247 detour=>512 routeA=missing edge=2741,5264,1 N name=Door
BASELINE	2741,5264,1	2741,5265,1	Open Door	1
BASELINE	2741,5265,1	2741,5264,1	Open Door	1
# rank=248 detour=>512 routeA=missing edge=2741,5362,0 N name=Door
BASELINE	2741,5363,0	2741,5362,0	Open Door	1
BASELINE	2741,5362,0	2741,5363,0	Open Door	1
# rank=249 detour=>512 routeA=missing edge=2742,5260,0 N name=Door
BASELINE	2742,5260,0	2742,5261,0	Open Door	1
BASELINE	2742,5261,0	2742,5260,0	Open Door	1
# rank=250 detour=>512 routeA=missing edge=2744,5338,0 N name=Door
BASELINE	2744,5338,0	2744,5339,0	Open Door	1
BASELINE	2744,5339,0	2744,5338,0	Open Door	1
# rank=251 detour=>512 routeA=missing edge=2746,5331,0 N name=Door
BASELINE	2746,5332,0	2746,5331,0	Open Door	1
BASELINE	2746,5331,0	2746,5332,0	Open Door	1
# rank=252 detour=>512 routeA=missing edge=2763,3197,0 E name=Door
BASELINE	2764,3197,0	2763,3197,0	Open Door	1
BASELINE	2763,3197,0	2764,3197,0	Open Door	1
# rank=253 detour=>512 routeA=missing edge=2764,3503,1 E name=Door
BASELINE	2764,3503,1	2765,3503,1	Open Door	1
BASELINE	2765,3503,1	2764,3503,1	Open Door	1
# rank=254 detour=>512 routeA=missing edge=2767,3288,1 E name=Door
BASELINE	2768,3288,1	2767,3288,1	Open Door	1
BASELINE	2767,3288,1	2768,3288,1	Open Door	1
# rank=255 detour=>512 routeA=missing edge=2774,3187,0 N name=Door
BASELINE	2774,3187,0	2774,3188,0	Open Door	1
BASELINE	2774,3188,0	2774,3187,0	Open Door	1
# rank=256 detour=>512 routeA=missing edge=2781,3196,0 N name=Door
BASELINE	2781,3197,0	2781,3196,0	Open Door	1
BASELINE	2781,3196,0	2781,3197,0	Open Door	1
# rank=257 detour=>512 routeA=missing edge=2788,3189,0 N name=Door
BASELINE	2788,3189,0	2788,3190,0	Open Door	1
BASELINE	2788,3190,0	2788,3189,0	Open Door	1
# rank=258 detour=>512 routeA=missing edge=2794,3199,0 N name=Door
BASELINE	2794,3199,0	2794,3200,0	Open Door	1
BASELINE	2794,3200,0	2794,3199,0	Open Door	1
# rank=259 detour=>512 routeA=missing edge=2810,3170,0 E name=Door
BASELINE	2811,3170,0	2810,3170,0	Open Door	1
BASELINE	2810,3170,0	2811,3170,0	Open Door	1
# rank=260 detour=>512 routeA=missing edge=2835,5093,0 N name=Door
BASELINE	2835,5093,0	2835,5094,0	Open Door	1
BASELINE	2835,5094,0	2835,5093,0	Open Door	1
# rank=261 detour=>512 routeA=missing edge=2838,5099,1 E name=Door
BASELINE	2838,5099,1	2839,5099,1	Open Door	1
BASELINE	2839,5099,1	2838,5099,1	Open Door	1
# rank=262 detour=>512 routeA=missing edge=2838,5100,0 E name=Door
BASELINE	2838,5100,0	2839,5100,0	Open Door	1
BASELINE	2839,5100,0	2838,5100,0	Open Door	1
# rank=263 detour=>512 routeA=missing edge=2839,5091,0 E name=Door
BASELINE	2840,5091,0	2839,5091,0	Open Door	1
BASELINE	2839,5091,0	2840,5091,0	Open Door	1
# rank=264 detour=>512 routeA=missing edge=2843,5096,0 N name=Door
BASELINE	2843,5097,0	2843,5096,0	Open Door	1
BASELINE	2843,5096,0	2843,5097,0	Open Door	1
# rank=265 detour=>512 routeA=missing edge=2852,5096,0 N name=Door
BASELINE	2852,5097,0	2852,5096,0	Open Door	1
BASELINE	2852,5096,0	2852,5097,0	Open Door	1
# rank=266 detour=>512 routeA=missing edge=2855,5091,0 E name=Door
BASELINE	2855,5091,0	2856,5091,0	Open Door	1
BASELINE	2856,5091,0	2855,5091,0	Open Door	1
# rank=267 detour=>512 routeA=missing edge=2856,5099,1 E name=Door
BASELINE	2857,5099,1	2856,5099,1	Open Door	1
BASELINE	2856,5099,1	2857,5099,1	Open Door	1
# rank=268 detour=>512 routeA=missing edge=2856,5100,0 E name=Door
BASELINE	2857,5100,0	2856,5100,0	Open Door	1
BASELINE	2856,5100,0	2857,5100,0	Open Door	1
# rank=269 detour=>512 routeA=missing edge=2860,5093,0 N name=Door
BASELINE	2860,5093,0	2860,5094,0	Open Door	1
BASELINE	2860,5094,0	2860,5093,0	Open Door	1
# rank=270 detour=>512 routeA=missing edge=2901,3465,0 N name=Door
BASELINE	2901,3465,0	2901,3466,0	Open Door	1
BASELINE	2901,3466,0	2901,3465,0	Open Door	1
# rank=271 detour=>512 routeA=missing edge=2901,3470,1 N name=Door
BASELINE	2901,3471,1	2901,3470,1	Open Door	1
BASELINE	2901,3470,1	2901,3471,1	Open Door	1
# rank=272 detour=>512 routeA=missing edge=2901,3510,0 E name=Door
BASELINE	2902,3510,0	2901,3510,0	Open Door	1
BASELINE	2901,3510,0	2902,3510,0	Open Door	1
# rank=273 detour=>512 routeA=missing edge=2901,3511,0 E name=Door
BASELINE	2902,3511,0	2901,3511,0	Open Door	1
BASELINE	2901,3511,0	2902,3511,0	Open Door	1
# rank=274 detour=>512 routeA=missing edge=2902,3467,0 N name=Door
BASELINE	2902,3467,0	2902,3468,0	Open Door	1
BASELINE	2902,3468,0	2902,3467,0	Open Door	1
# rank=275 detour=>512 routeA=missing edge=2906,3542,1 N name=Door
BASELINE	2906,3543,1	2906,3542,1	Open Door	1
BASELINE	2906,3542,1	2906,3543,1	Open Door	1
# rank=276 detour=>512 routeA=missing edge=2911,9968,0 E name=Door
BASELINE	2911,9968,0	2912,9968,0	Open Door	1
BASELINE	2912,9968,0	2911,9968,0	Open Door	1
# rank=277 detour=>512 routeA=missing edge=2931,9689,0 N name=Door
BASELINE	2931,9690,0	2931,9689,0	Open Door	1
BASELINE	2931,9689,0	2931,9690,0	Open Door	1
# rank=278 detour=>512 routeA=missing edge=2931,9694,0 N name=Door
BASELINE	2931,9694,0	2931,9695,0	Open Door	1
BASELINE	2931,9695,0	2931,9694,0	Open Door	1
# rank=279 detour=>512 routeA=missing edge=2933,3463,0 E name=Door
BASELINE	2934,3463,0	2933,3463,0	Open Door	1
BASELINE	2933,3463,0	2934,3463,0	Open Door	1
# rank=280 detour=>512 routeA=missing edge=3014,3181,0 N name=Door
BASELINE	3014,3182,0	3014,3181,0	Open Door	1
BASELINE	3014,3181,0	3014,3182,0	Open Door	1
# rank=281 detour=>512 routeA=missing edge=3014,3453,0 E name=Door
BASELINE	3015,3453,0	3014,3453,0	Open Door	1
BASELINE	3014,3453,0	3015,3453,0	Open Door	1
# rank=282 detour=>512 routeA=missing edge=3018,3181,0 N name=Door
BASELINE	3018,3182,0	3018,3181,0	Open Door	1
BASELINE	3018,3181,0	3018,3182,0	Open Door	1
# rank=283 detour=>512 routeA=missing edge=3018,3187,0 N name=Door
BASELINE	3018,3187,0	3018,3188,0	Open Door	1
BASELINE	3018,3188,0	3018,3187,0	Open Door	1
# rank=284 detour=>512 routeA=missing edge=3019,3515,0 E name=Door
BASELINE	3020,3515,0	3019,3515,0	Open Door	1
BASELINE	3019,3515,0	3020,3515,0	Open Door	1
# rank=285 detour=>512 routeA=missing edge=3019,9732,0 N name=Door
BASELINE	3019,9732,0	3019,9733,0	Open Door	1
BASELINE	3019,9733,0	3019,9732,0	Open Door	1
# rank=286 detour=>512 routeA=missing edge=3023,5082,1 E name=Door
BASELINE	3023,5082,1	3024,5082,1	Open Door	1
BASELINE	3024,5082,1	3023,5082,1	Open Door	1
# rank=287 detour=>512 routeA=missing edge=3037,3956,0 E name=Door
BASELINE	3038,3956,0	3037,3956,0	Open Door	1
BASELINE	3037,3956,0	3038,3956,0	Open Door	1
# rank=288 detour=>512 routeA=missing edge=3041,3959,0 N name=Door
BASELINE	3041,3959,0	3041,3960,0	Open Door	1
BASELINE	3041,3960,0	3041,3959,0	Open Door	1
# rank=289 detour=>512 routeA=missing edge=3043,9729,0 N name=Door
BASELINE	3043,9729,0	3043,9730,0	Open Door	1
BASELINE	3043,9730,0	3043,9729,0	Open Door	1
